appid,PGDR
235600,24.137598557839524
462780,-1.9050442257969078
600600,352.671214659419
377840,34.27693159576937
493840,2.827862088283512
717640,10.348034644881777
108200,137.08925161504146
45760,4.034222658822602
9200,7.524740528331804
541210,10.175955128316945
587260,23.644762644594955
584400,16.935135496968222
397580,-78.86140272503911
428950,32535.89901538554
634160,-6.11299439982064
496300,-9.68134238259198
392780,140.0484669499329
288470,42.96567573330994
16810,7.463555642608921
537800,6.366419522359022
395380,701.339112455678
268130,-2.9717541603728663
234650,0.9191745534182189
228180,13.544471568858487
262280,-2.488397803950861
576050,654.3823585453581
242640,54.44437520663363
629030,191.47594053449106
532030,116.37442468771164
388440,-36.27081534880656
527800,708.8882686936211
567640,93.24460592976853
467390,76.76663865891155
500940,-19.802076827229648
386700,1.4801310051397394
342180,9.592497220612525
515690,15793.728802396434
41070,26.3947727590981
620940,298.19716394969663
539450,159.02746345369164
214730,9.623130651003983
673610,54.48239229816975
451020,16.53757604011955
447990,-51.47270256220774
503820,453.6085570236601
413410,68.62120650154445
280220,7.655390817890247
2630,-21.917069786008955
209160,-23.131806322758578
487120,204.51663733449442
233130,13.43420941516404
420290,80.57833524075349
42910,14.396572347215693
302670,11.047244231857247
7940,-39.497739054542855
380,48.43059849596205
415960,326.17492069882235
360450,-7.68019020697675
520440,16.648999999838633
32440,66.17123756676868
461890,422.5612495037738
586140,1.8050198341737764
253230,51.68320636182058
396750,7.686319268077674
383580,1.4718409942035582
208500,24.69102930512707
601340,21198.404857184873
324800,41.0866710796675
245170,16.480522252829047
606330,1720.0955887154596
247000,19.77680804270392
241600,13.043630833133522
412600,95493.56664695217
287290,3.604409964590321
331600,4.0518040080781725
619400,293.3050201349317
38410,18.250454574665316
591560,563.3149057069406
481510,2.369887211616466
519190,37.82079675290033
210970,66.10461158605158
261110,4.617139174114049
201870,23.093589028404168
253880,5.4433380442056425
39510,37.13027804005805
491530,-3.3715194962821955
296490,2.9440710924677904
644930,-35.210599124757096
448630,11878.210788280167
219150,1.5434860764867426
222940,11.297436821029944
246900,57.07285613638526
332570,106.64704380835074
705120,105.8832079378248
369990,44.327048467453565
249230,15.220954064264125
230190,8.189422482905236
376730,72.65674754629548
535260,120.4368927444631
24810,4.555562689018639
341800,16.38959660769556
655780,6646.900804873336
530070,32.24862188383923
322500,65.08244682331647
528070,3.75507843293549
271240,-4.136926573460508
515470,16119.040019137015
324310,-16.813242288658188
290300,18.621455318295933
301640,17.164967294154536
644570,0.8273239296918725
400250,2403.037474408044
409720,23.10558650757859
9480,0.18233620483725282
425340,7.010447820546983
463210,2605.539656235643
24800,8.086634434798674
209660,-12.610433013484737
283640,39.94569292411397
428900,322.72732488723835
523150,17.44097045323797
383150,-6.338955097321351
427490,24.28252807558114
220440,-3.8013009505925397
15370,17.99280542889824
30,-1.1296211138530428
22300,9.521640441111916
431600,13.236155346303425
223330,3.463692736707146
272270,-15.751182021238892
327030,21.21018336569839
294860,13.222209562409422
444480,9654.922223481652
263560,-14.159259252800592
304650,-1.8642854959476185
496240,36.29600698148251
412170,43.291011032153875
330070,4.886412027108823
544610,78.15750935740607
512900,122.73004504771707
362620,366.4680991984701
15170,20.19282437496034
408760,-11.784210905331081
518030,27.128954903098137
477770,-1.5742271632504303
658160,-24.73465132837841
321800,23.322207535131476
22100,21.036258554814264
21130,21.962768791218217
203350,4.248338164815997
252690,22.12695030676444
367450,14.472585528791985
73170,2.3431401050387595
311860,5638.8019204135935
568570,24.7343030678582
394690,22.2118631467323
64000,-6.900708403069714
227860,32.217772410755444
429050,-49.88351433203846
209650,-13.489756252852139
304730,-9.895830126674266
